image	label	prompt	category	subcategory
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kim_keever/cathedral_cover.webp	Kim Keever	kim keever	Artist	KineticPaintings
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_katz/cathedral_cover.webp	Alex Katz	alex katz	Artist	LargeScalePortraiture
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/margaret_mac_donald_mackintosh/cathedral_cover.webp	Margaret MacDonald Mackintosh	margaret macdonald mackintosh	Artist	ArtNouveau
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gabriel_picolo/cathedral_cover.webp	Gabriel Picolo	gabriel picolo	Artist	MagicalRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/leonardo_da_vinci/cathedral_cover.webp	Leonardo da Vinci	leonardo da vinci	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/loish/cathedral_cover.webp	Loish	loish	Artist	Watercolor
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jerry_pinkney/cathedral_cover.webp	Jerry Pinkney	jerry pinkney	Artist	IllustrativeRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/candido_portinari/cathedral_cover.webp	Candido Portinari	candido portinari	Artist	SocialRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/lotte_reiniger/cathedral_cover.webp	Lotte Reiniger	lotte reiniger	Artist	AnimeStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/louise_dahl_wolfe/cathedral_cover.webp	Louise Dahl-Wolfe	louise dahl-wolfe	Artist	FineArtPhotography
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/lynd_ward/cathedral_cover.webp	Lynd Ward	lynd ward	Artist	SocialRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mandy_jurgens/cathedral_cover.webp	Mandy Jurgens	mandy jurgens	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/margaret_olley/cathedral_cover.webp	Margaret Olley	margaret olley	Artist	InteriorRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alexander_jansson/cathedral_cover.webp	Alexander Jansson	alexander jansson	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sean_phillips/cathedral_cover.webp	Sean Phillips	sean phillips	Artist	SocialRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mark_ryden/cathedral_cover.webp	Mark Ryden	mark ryden	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marianne_north/cathedral_cover.webp	Marianne North	marianne north	Artist	BotanicalIllustration
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marie_severin/cathedral_cover.webp	Marie Severin	marie severin	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/martin_grelle/cathedral_cover.webp	Martin Grelle	martin grelle	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/martin_schoeller/cathedral_cover.webp	Martin Schoeller	martin schoeller	Artist	Documentary
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/martin_ansin/cathedral_cover.webp	Martin Ansin	martin ansin	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maximilien_luce/cathedral_cover.webp	Maximilien Luce	maximilien luce	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/maxfield_parrish/cathedral_cover.webp	Maxfield Parrish	maxfield parrish	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/matt_rhodes/cathedral_cover.webp	Matt Rhodes	matt rhodes	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mati_klarwein/cathedral_cover.webp	Mati Klarwein	mati klarwein	Artist	Psychedelic
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michael_hutter/cathedral_cover.webp	Michael Hutter	michael hutter	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michael_cheval/cathedral_cover.webp	Michael Cheval	michael cheval	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/m_c_escher/cathedral_cover.webp	M.C. Escher	m.c. escher	Artist	GeometricAbstraction
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nicholas_roerich/cathedral_cover.webp	Nicholas Roerich	nicholas roerich	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/misha_gordin/cathedral_cover.webp	Misha Gordin	misha gordin	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nathan_wirth/cathedral_cover.webp	Nathan Wirth	nathan wirth	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/milton_caniff/cathedral_cover.webp	Milton Caniff	milton caniff	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/njideka_akunyili_crosby/cathedral_cover.webp	Njideka Akunyili Crosby	njideka akunyili crosby	Artist	Afrofuturism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jeff_easley/cathedral_cover.webp	Jeff Easley	jeff easley	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/nicola_samori/cathedral_cover.webp	Nicola Samori	nicola samori	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/norman_ackroyd/cathedral_cover.webp	Norman Ackroyd	norman ackroyd	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/odd_nerdrum/cathedral_cover.webp	Odd Nerdrum	odd nerdrum	Artist	NaiveArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/odilon_redon/cathedral_cover.webp	Odilon Redon	odilon redon	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/norman_rockwell/cathedral_cover.webp	Norman Rockwell	norman rockwell	Artist	AmericanRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ohara_koson/cathedral_cover.webp	Ohara Koson	ohara koson	Artist	MeijiPeriod
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/olivier_bonhomme/cathedral_cover.webp	Olivier Bonhomme	olivier bonhomme	Artist	MixedMedia
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/oliver_jeffers/cathedral_cover.webp	Oliver Jeffers	oliver jeffers	Artist	WhimsicalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/olly_moss/cathedral_cover.webp	Olly Moss	olly moss	Artist	PopSurrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paolo_roversi/cathedral_cover.webp	Paolo Roversi	paolo roversi	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pablo_picasso/cathedral_cover.webp	Pablo Picasso	pablo picasso	Artist	Cubism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/otto_marseus_van_schrieck/cathedral_cover.webp	Otto Marseus van Schrieck	otto marseus van schrieck	Artist	StillLife
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pascal_campion/cathedral_cover.webp	Pascal Campion	pascal campion	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/hishikawa_moronobu/cathedral_cover.webp	Hishikawa Moronobu	hishikawa moronobu	Artist	KanōSchool
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/frank_cho/cathedral_cover.webp	Frank Cho	frank cho	Artist	Hyperrealistic
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jean_baptiste_camille_corot/cathedral_cover.webp	Jean-Baptiste Camille Corot	jean-baptiste camille corot	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_corfield/cathedral_cover.webp	Paul Corfield	paul corfield	Artist	HyperRealisticPainting
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_gustav_fischer/cathedral_cover.webp	Paul Gustav Fischer	paul gustav fischer	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_signac/cathedral_cover.webp	Paul Signac	paul signac	Artist	PointillismArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/paul_lehr/cathedral_cover.webp	Paul Lehr	paul lehr	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/p_a_works/cathedral_cover.webp	P.A. Works	p.a. works	Artist	Manga
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eytan_zana/cathedral_cover.webp	Eytan Zana	eytan zana	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/edward_atkinson_hornel/cathedral_cover.webp	Edward Atkinson Hornel	edward atkinson hornel	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ravi_zupa/cathedral_cover.webp	Ravi Zupa	ravi zupa	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pino_daeni/cathedral_cover.webp	Pino Daeni	pino daeni	Artist	Expressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ralph_gibson/cathedral_cover.webp	Ralph Gibson	ralph gibson	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/roger_dean/cathedral_cover.webp	Roger Dean	roger dean	Artist	LandscapeArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/robert_ingpen/cathedral_cover.webp	Robert Ingpen	robert ingpen	Artist	Illustration
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rob_liefeld/cathedral_cover.webp	Rob Liefeld	rob liefeld	Artist	HyperkineticRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ron_cobb/cathedral_cover.webp	Ron Cobb	ron cobb	Artist	Retrofuturism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/humberto_ramos/cathedral_cover.webp	Humberto Ramos	humberto ramos	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rolf_armstrong/cathedral_cover.webp	Rolf Armstrong	rolf armstrong	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sandro_botticelli/cathedral_cover.webp	Sandro Botticelli	sandro botticelli	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sam_guay/cathedral_cover.webp	Sam Guay	sam guay	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rufino_tamayo/cathedral_cover.webp	Rufino Tamayo	rufino tamayo	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sam_bosma/cathedral_cover.webp	Sam Bosma	sam bosma	Artist	HyperRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sparth/cathedral_cover.webp	Sparth	sparth	Artist	Digital Fantasy Art
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/shepard_fairey/cathedral_cover.webp	Shepard Fairey	shepard fairey	Artist	StreetArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/saul_tepper/cathedral_cover.webp	Saul Tepper	saul tepper	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/shinji_aramaki/cathedral_cover.webp	Shinji Aramaki	shinji aramaki	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/syd_mead/cathedral_cover.webp	Syd Mead	syd mead	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/stephan_martiniere/cathedral_cover.webp	Stephan Martiniere	stephan martiniere	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ted_nasmith/cathedral_cover.webp	Ted Nasmith	ted nasmith	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/susan_seddon_boulet/cathedral_cover.webp	Susan Seddon Boulet	susan seddon boulet	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thomas_kinkade/cathedral_cover.webp	Thomas Kinkade	thomas kinkade	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/todd_mc_farlane/cathedral_cover.webp	Todd McFarlane	todd mcfarlane	Artist	HyperRealisticComicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/thomas_moran/cathedral_cover.webp	Thomas Moran	thomas moran	Artist	LuminismStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/charles_camoin/cathedral_cover.webp	Charles Camoin	charles camoin	Artist	PostImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/trina_robbins/cathedral_cover.webp	Trina Robbins	trina robbins	Artist	ContemporaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/utagawa_kunisada/cathedral_cover.webp	Utagawa Kunisada	utagawa kunisada	Artist	Ukiyo-e
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/travis_charest/cathedral_cover.webp	Travis Charest	travis charest	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/victor_moscoso/cathedral_cover.webp	Victor Moscoso	victor moscoso	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/virgil_finlay/cathedral_cover.webp	Virgil Finlay	virgil finlay	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/vasily_vereshchagin/cathedral_cover.webp	Vasily Vereshchagin	vasily vereshchagin	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/victor_brauner/cathedral_cover.webp	Victor Brauner	victor brauner	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_turner/cathedral_cover.webp	William Turner	william turner	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/will_eisner/cathedral_cover.webp	Will Eisner	will eisner	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_blake/cathedral_cover.webp	William Blake	william blake	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/honore_daumier/cathedral_cover.webp	Honoré Daumier	honoré daumier	Artist	SocialRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/shaun_tan/cathedral_cover.webp	Shaun Tan	shaun tan	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/fang_lijun/cathedral_cover.webp	Fang Lijun	fang lijun	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/wassily_kandinsky/cathedral_cover.webp	Wassily Kandinsky	wassily kandinsky	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_heath_robinson/cathedral_cover.webp	William Heath Robinson	william heath robinson	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/david_c_driskell/cathedral_cover.webp	David C. Driskell	david c. driskell	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/michal_lisowski/cathedral_cover.webp	Michal Lisowski	michal lisowski	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tom_lovell/cathedral_cover.webp	Tom Lovell	tom lovell	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bob_eggleton/cathedral_cover.webp	Bob Eggleton	bob eggleton	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/santiago_caruso/cathedral_cover.webp	Santiago Caruso	santiago caruso	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/delphin_enjolras/cathedral_cover.webp	Delphin Enjolras	delphin enjolras	Artist	NeoImpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/david_aja/cathedral_cover.webp	David Aja	david aja	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_horley/cathedral_cover.webp	Alex Horley	alex horley	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/bill_sienkiewicz/cathedral_cover.webp	Bill Sienkiewicz	bill sienkiewicz	Artist	Contemporary Comic Book Art
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ori_toor/cathedral_cover.webp	Ori Toor	ori toor	Artist	AbstractExpressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dean_ellis/cathedral_cover.webp	Dean Ellis	dean ellis	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kawase_hasui/cathedral_cover.webp	Kawase Hasui	kawase hasui	Artist	Ukiyo-e
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/victor_vasarely/cathedral_cover.webp	Victor Vasarely	victor vasarely	Artist	OpArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/charles_vess/cathedral_cover.webp	Charles Vess	charles vess	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/francesco_francavilla/cathedral_cover.webp	Francesco Francavilla	francesco francavilla	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tim_doyle/cathedral_cover.webp	Tim Doyle	tim doyle	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/marc_chagall/cathedral_cover.webp	Marc Chagall	marc chagall	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/antonello_da_messina/cathedral_cover.webp	Antonello da Messina	antonello da messina	Artist	RenaissanceArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/joshua_middleton/cathedral_cover.webp	Joshua Middleton	joshua middleton	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henryk_siemiradzki/cathedral_cover.webp	Henryk Siemiradzki	henryk siemiradzki	Artist	NeoClassicism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/artemisia_gentileschi/cathedral_cover.webp	Artemisia Gentileschi	artemisia gentileschi	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/arthur_adams/cathedral_cover.webp	Arthur Adams	arthur adams	Artist	DarkFantasy
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/tomma_abts/cathedral_cover.webp	Tomma Abts	tomma abts	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ernest_procter/cathedral_cover.webp	Ernest Procter	ernest procter	Artist	Romanticism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pierre_puvis_de_chavannes/cathedral_cover.webp	Pierre Puvis de Chavannes	pierre puvis de chavannes	Artist	DecorativeArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mickalene_thomas/cathedral_cover.webp	Mickalene Thomas	mickalene thomas	Artist	Graffiti
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/winifred_knights/cathedral_cover.webp	Winifred Knights	winifred knights	Artist	NeoClassicism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/sandra_chevrier/cathedral_cover.webp	Sandra Chevrier	sandra chevrier	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ansel_adams/cathedral_cover.webp	Ansel Adams	ansel adams	Artist	FineArtPhotography
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rachel_ruysch/cathedral_cover.webp	Rachel Ruysch	rachel ruysch	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chris_mars/cathedral_cover.webp	Chris Mars	chris mars	Artist	GrungeAesthetic
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yoji_shinkawa/cathedral_cover.webp	Yoji Shinkawa	yoji shinkawa	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/steven_da_luz/cathedral_cover.webp	Steven DaLuz	steven daluz	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/dan_matutina/cathedral_cover.webp	Dan Matutina	dan matutina	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/neal_adams/cathedral_cover.webp	Neal Adams	neal adams	Artist	Cubism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/darek_zabrocki/cathedral_cover.webp	Darek Zabrocki	darek zabrocki	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/adrian_ghenie/cathedral_cover.webp	Adrian Ghenie	adrian ghenie	Artist	HyperrealisticPortraits
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/josh_adamski/cathedral_cover.webp	Josh Adamski	josh adamski	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/frederick_mc_cubbin/cathedral_cover.webp	Frederick McCubbin	frederick mccubbin	Artist	HeidelbergSchool
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/etel_adnan/cathedral_cover.webp	Etel Adnan	etel adnan	Artist	Modernism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/robert_mc_call/cathedral_cover.webp	Robert McCall	robert mccall	Artist	Retrofuturism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eiko_ojala/cathedral_cover.webp	Eiko Ojala	eiko ojala	Artist	DigitalArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/leonid_afremov/cathedral_cover.webp	Leonid Afremov	leonid afremov	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/eileen_agar/cathedral_cover.webp	Eileen Agar	eileen agar	Artist	Surrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mordecai_ardon/cathedral_cover.webp	Mordecai Ardon	mordecai ardon	Artist	FigurativeArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alena_aenami/cathedral_cover.webp	Alena Aenami	alena aenami	Artist	Cyberpunk
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pieter_aertsen/cathedral_cover.webp	Pieter Aertsen	pieter aertsen	Artist	MarketSceneRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/milton_glaser/cathedral_cover.webp	Milton Glaser	milton glaser	Artist	PopArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yaacov_agam/cathedral_cover.webp	Yaacov Agam	yaacov agam	Artist	OpArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/william_mortensen/cathedral_cover.webp	William Mortensen	william mortensen	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/miles_aldridge/cathedral_cover.webp	Miles Aldridge	miles aldridge	Artist	ModernArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_grey/cathedral_cover.webp	Alex Grey	alex grey	Artist	VisionaryArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yoshitaka_amano/cathedral_cover.webp	Yoshitaka Amano	yoshitaka amano	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/richard_corben/cathedral_cover.webp	Richard Corben	richard corben	Artist	FantasyArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/ludwig_bemelmans/cathedral_cover.webp	Ludwig Bemelmans	ludwig bemelmans	Artist	Children's Book Illustration
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mike_allred/cathedral_cover.webp	Mike Allred	mike allred	Artist	ComicBookStyle
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/fernando_amorsolo/cathedral_cover.webp	Fernando Amorsolo	fernando amorsolo	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/yayoi_kusama/cathedral_cover.webp	Yayoi Kusama	yayoi kusama	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/rebecca_guay/cathedral_cover.webp	Rebecca Guay	rebecca guay	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/pietro_annigoni/cathedral_cover.webp	Pietro Annigoni	pietro annigoni	Artist	HighRenaissance
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/gian_lorenzo_bernini/cathedral_cover.webp	Gian Lorenzo Bernini	gian lorenzo bernini	Artist	BaroqueArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/craig_davison/cathedral_cover.webp	Craig Davison	craig davison	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/mark_arian/cathedral_cover.webp	Mark Arian	mark arian	Artist	Minimalism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/wes_anderson/cathedral_cover.webp	Wes Anderson	wes anderson	Artist	GeometricAbstraction
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/alex_andreev/cathedral_cover.webp	Alex Andreev	alex andreev	Artist	Realism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/henry_darger/cathedral_cover.webp	Henry Darger	henry darger	Artist	FantasyRealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/jesper_ejsing/cathedral_cover.webp	Jesper Ejsing	jesper ejsing	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/vincent_di_fate/cathedral_cover.webp	Vincent Di Fate	vincent di fate	Artist	SciFiArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/floris_arntzenius/cathedral_cover.webp	Floris Arntzenius	floris arntzenius	Artist	Symbolism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/georgia_o_keeffe/cathedral_cover.webp	Georgia O’Keeffe	georgia o’keeffe	Artist	AbstractArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/giuseppe_arcimboldo/cathedral_cover.webp	Giuseppe Arcimboldo	giuseppe arcimboldo	Artist	Portraiture
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/kim_jung_gi/cathedral_cover.webp	Kim Jung Gi	kim jung gi	Artist	Hyperrealism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/chris_bachalo/cathedral_cover.webp	Chris Bachalo	chris bachalo	Artist	HyperRealisticFiction
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/steve_purcell/cathedral_cover.webp	Steve Purcell	steve purcell	Artist	GothicArt
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/karol_bak/cathedral_cover.webp	Karol Bak	karol bak	Artist	Impressionism
https://storage.googleapis.com/rzem-ai-server-images-reference/ref/images/artists/clive_barker/cathedral_cover.webp	Clive Barker	clive barker	Artist	HorrorArt
